"","SRR3162129","SRR3162132","SRR3162135","SRR3162138","SRR3162144","SRR3162150","SRR3162157","SRR3162158","SRR3162164","SRR3162169","SRR3162171","SRR3162183","SRR3162200","SRR3162201","SRR3162206","SRR3162174","SRR3162175","SRR3162176","SRR3162209","SRR3162210","SRR3162213","SRR3162214","SRR3162215","SRR3162219","SRR3162221","SRR3162223","SRR3162224","SRR3162228","SRR3162229","SRR3162230","SRR3162232","SRR3162237","SRR3162243","SRR3162245","SRR3162246","SRR3162250","SRR3162252","SRR3162255","SRR3162258","SRR3162261","SRR3162262","SRR3162265","SRR3162266","SRR3162267","SRR3162177","SRR3162178","SRR3162180","SRR3162181","SRR3162189","SRR3162268","SRR3162279","SRR3162286","SRR3162299","SRR3162301","SRR3162311","SRR3162334","SRR3162335","SRR3162342","SRR3162346","SRR3162348","SRR3162351","SRR3162355","SRR3162357","SRR3162367","SRR3162368","SRR3162313","SRR3162370","SRR3162371","SRR3162379","SRR3162380","SRR3162382","SRR3162314","SRR3162385","SRR3162386","SRR3162390","SRR3162391","SRR3162393","SRR3162315","SRR3162317","SRR3162318","SRR3162320","SRR3162321","SRR3162322","SRR3162324","SRR3162338"
"10:94581326-94588390",0,1.46565377688001,0,0,3.39740519455014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10:96318352-96322728",4.71346736728374,4.39696133064004,5.07832145659379,6.27835542964176,11.8909181809255,0,2.38276046983169,0,3.42647448947094,7.56217799976765,3.38769447802214,6.35733549982089,7.21404588772003,3.26183334610543,0,4.06680080630413,6.51015850284655,3.15161342012384,4.63223888416829,4.26466575019103,4.123174929681,0,0,2.82899961007986,3.86621505843139,0,4.67709630641196,8.6979629368251,4.2321654583363,9.50576348089532,6.94303498943309,11.7470712252028,15.2427915191173,7.08050266696264,3.81160258112743,0,0,7.74395062177432,7.9447622005224,3.12947981007478,2.80177540906201,4.33919298143288,0,4.69647611129275,9.71037578713624,5.67772855579744,1.37401675288227,5.68602748007647,0,0,4.48508701964806,0,0,5.57409993728488,3.54195901710035,3.6942834151733,3.72485981964242,0,4.92897028260637,0,7.39823693388477,0,5.27795065260738,4.64605044988813,4.9685789411724,3.89547646212541,1.63642325104121,0.84319713759048,1.16432142899904,6.38361723550828,10.4364463233725,1.85827932668105,6.69685621555895,7.97209249290881,7.67428086903064,3.80039737488287,2.75239653694477,0,10.723322914994,4.3638416923329,2.94344487973537,0,0,3.77337876533096,7.61384317587134
"10:96544076-96565426",0,6.59544199596006,5.07832145659379,0,10.1922155836504,0,3.33586465776436,8.74940481169485,5.71079081578489,1.77933599994533,2.96423266826937,6.35733549982089,7.21404588772003,3.26183334610543,5.50852592852433,2.54175050394008,4.65011321631897,3.15161342012384,4.63223888416829,3.04618982156502,2.4739049578086,0,10.2074212170338,5.65799922015972,9.88032737154688,0,4.67709630641196,8.11809874103676,9.87505273611804,7.39337159625192,4.16582099365985,7.34191951575174,3.04855830382345,7.08050266696264,1.90580129056372,0,2.83136041331507,0,3.70755569357712,6.25895962014955,5.60355081812402,4.33919298143288,3.44592436601513,4.69647611129275,5.17886708647266,6.93944601264131,3.43504188220569,2.13226030502868,4.96808447769346,0,4.48508701964806,0,3.91979764568883,5.1095916091778,3.0992141399628,7.3885668303466,8.19469160321333,5.4952041272949,6.57196037680849,0,4.31563821143278,0,2.38359061730656,3.55286210873798,5.52064326796933,7.79095292425082,5.31837556588393,4.63758425674764,6.20971428799486,3.54645401972682,6.75299467982925,3.71655865336209,5.02264216166921,6.64341041075734,8.95332768053575,5.7005960623243,5.50479307388953,0,0,2.9092277948886,4.6254133824413,0,0,3.39604088879786,0
"10:96544076-96576829",0,5.86261510752005,0,6.27835542964176,3.39740519455014,7.39296086618455,7.14828140949506,13.1241072175423,4.56863265262792,3.55867199989066,4.65807990728044,6.35733549982089,0,4.34911112814057,0,3.0501006047281,3.72009057305517,3.93951677515481,2.31611944208415,0,1.6492699718724,0,7.65556591277532,1.13159984403194,3.00705615655775,0,1.75391111490448,3.47918517473004,5.64288727778174,6.33717565393021,5.55442799154647,8.07611146732691,4.57283745573518,11.8008377782711,2.85870193584557,0,5.66272082663015,0,6.35580976041792,0,2.80177540906201,3.4713543851463,2.90183104506538,4.02555095253664,2.58943354323633,4.41601109895356,1.37401675288227,2.84301374003824,4.47127602992411,0,1.49502900654935,3.22158856045754,4.7037571748266,1.85803331242829,3.54195901710035,0,4.46983178357091,0,7.39345542390955,0,4.31563821143278,0,3.74564239862459,2.73297085287537,1.10412865359387,3.89547646212541,1.63642325104121,4.63758425674764,3.49296428699711,3.54645401972682,4.29736025080043,5.57483798004314,5.02264216166921,4.31821676699227,3.83714043451532,1.90019868744143,1.37619826847238,0,6.43399374899639,8.2428120855177,2.10246062838241,0,10.202772675932,3.39604088879786,0
"10:96944113-96952196",11.7836684182094,1.46565377688001,5.07832145659379,6.27835542964176,0,4.92864057745637,0.953104187932675,0,0,3.11383799990432,1.2703854292583,2.11911183327363,0,0,8.2627888927865,0,2.79006792979138,4.72742013018577,2.31611944208415,6.09237964313005,1.6492699718724,0,5.10371060851688,2.26319968806389,3.43663560749457,7.53912240411017,1.75391111490448,3.47918517473004,8.46433091667261,5.28097971160851,2.77721399577323,2.93676780630069,6.09711660764691,9.44067022261686,0,0,4.24704061997261,0,2.6482540668408,0,3.73570054541601,0,2.17637328379903,1.34185031751221,2.58943354323633,3.15429364210969,4.12205025864682,5.68602748007647,3.97446758215477,0,5.23260152292274,0,1.56791905827553,1.39352498432122,1.77097950855017,5.54142512275995,4.46983178357091,9.1586735454915,1.64299009420212,0,2.77433885020679,0,1.70256472664754,1.09318834115015,1.6561929803908,0,1.63642325104121,1.26479570638572,1.55242857199871,1.41858160789073,5.52517746531484,3.71655865336209,5.02264216166921,0.664341041075734,0,5.7005960623243,0,0,0,1.9394851965924,1.26147637702945,0,0,1.50935150613238,3.04553727034853
"10:97030757-97034542",0,0,0,0,0,0,3.8124167517307,13.1241072175423,6.85294897894187,0,2.96423266826937,0,0,0,0,0,11.1602717191655,3.93951677515481,0,2.43695185725202,10.7202548171706,0,0,6.78959906419167,3.86621505843139,0,0,13.3368765031318,5.64288727778174,0,6.94303498943309,0,6.09711660764691,25.9618431121964,3.81160258112743,0,0,0,6.35580976041792,0,1.86785027270801,0,0,4.02555095253664,0,5.0468698273755,0,3.5537671750478,7.45212671654019,0,1.49502900654935,1.93295313627453,0,0.929016656214146,9.74038729702595,5.54142512275995,11.1745794589273,0,4.10747523550531,0,0,0,5.27795065260738,0.819891255862611,2.20825730718773,2.59698430808361,4.50016394036332,0,6.20971428799486,1.41858160789073,6.13908607257205,0,0,2.9895346848408,0,3.16699781240239,1.37619826847238,0,4.28932916599759,1.9394851965924,3.78442913108834,0,0,2.26402725919857,0
"10:97436417-97437750",28.2808042037025,18.3206722110002,12.6958036414845,16.7422811457114,8.49351298637535,51.7507260632919,15.2496670069228,21.8735120292371,30.8382704052384,24.0210359992619,29.2188648729409,20.4847477216451,39.6772523824602,22.832833422738,30.2968926068838,9.6586519149723,32.5507925142328,17.3338738106811,24.7052740488976,22.5418046795812,23.9144145921498,11.0066402459592,28.0704083468429,23.7635967246708,33.507197173072,0,21.0469333788538,23.7744320273219,9.87505273611804,11.6181553655387,30.5493539535056,19.0889907409545,24.3884664305876,23.6016755565421,22.8696154867646,0,18.403842686548,20.6505349913982,23.304635788199,43.8127173410468,13.0749519089561,16.4889333294449,27.7487593684377,25.159693453354,36.8994279911177,22.7109142231897,6.18307538797024,17.0580824402294,20.3691463585432,27.1690708398663,21.6779205949656,19.3295313627453,21.1669072867197,33.4445996237093,38.0760594338287,20.3185587834532,33.5237383767818,21.9808165091796,29.5738216956382,29.9892832709678,18.4955923347119,0,30.1353956616615,29.7893822963415,18.2181227842988,18.8281362336061,29.0465127059814,38.7870683291621,48.1252857319601,29.08092296176,25.7841615048026,26.0159105735346,50.2264216166921,27.9023237251808,26.8599830416073,32.3033776865044,32.340659309101,13.9952275305121,10.723322914994,19.394851965924,18.9221456554417,25.6598136664831,35.7097043657622,18.8668938266548,39.5919845145309
"1:100067977-100077277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840984251352964,3.01880160782155,0,0,0
"1:100068196-100068472",0,0,0,0,3.39740519455014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1:100390732-100390824",0,0,5.07832145659379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1:100390732-100442996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01880160782155,0,0,0
"1:100424222-100442996",0,4.39696133064004,0,0,0,9.85728115491274,0,0,4.56863265262792,7.56217799976765,2.11730904876384,0,0,2.17455556407028,0,5.08350100788016,2.79006792979138,3.15161342012384,0,3.04618982156502,3.2985399437448,0,0,1.69739976604792,5.58453286217867,0,1.75391111490448,0,0,4.22478376928681,4.16582099365985,9.54449537047726,3.04855830382345,0,0,0,7.07840103328769,7.74395062177432,3.17790488020896,7.82369952518694,1.86785027270801,2.60351578885973,1.99500884348245,2.68370063502443,4.53150870066358,0,4.12205025864682,4.97527404506691,3.97446758215477,0,4.48508701964806,4.51022398464056,3.91979764568883,0,3.0992141399628,3.6942834151733,5.21480374749939,5.4952041272949,0,0,2.46607897796159,0,1.70256472664754,1.36648542643769,1.6561929803908,2.59698430808361,3.27284650208242,5.05918282554288,2.71675000099775,6.38361723550828,2.45563442902882,0,6.69685621555895,1.32868208215147,2.55809362301021,3.16699781240239,0,0,8.57865833199518,0.9697425982962,1.26147637702945,6.03760321564309,0,2.64136513573167,13.7049177165684
"1:100906852-100921841",0,4.39696133064004,5.07832145659379,10.4639257160696,10.1922155836504,14.7859217323691,5.71862512759605,0,0,5.78284199982232,7.19885076579704,4.94459427763847,0,8.69822225628114,11.0170518570487,3.0501006047281,8.37020378937414,8.66693690534057,6.17631851222439,4.26466575019103,6.59707988748961,0,7.65556591277532,8.48699883023958,5.15495341124185,0,12.8620148426329,9.85769132840178,8.46433091667261,3.16858782696511,9.72024898520632,2.20257585472552,0,0,9.52900645281858,0,0,5.16263374784955,6.88546057378608,4.69421971511216,13.0749519089561,4.33919298143288,4.53411100791465,7.71563932569522,3.88415031485449,14.5097507537046,8.93110889373479,4.26452061005736,9.43936050761757,0,8.22265953602145,10.3090833934641,0,8.82565823403439,4.87019364851298,5.54142512275995,11.1745794589273,3.6634694181966,4.10747523550531,9.99642775698926,9.24779616735596,0,11.9179530865328,7.92561547333858,7.72890057515706,5.84321469318811,4.90926975312362,7.58877423831432,8.15025000299325,5.67432643156292,6.75299467982925,2.78741899002157,8.37107026944869,6.31123989021948,7.67428086903064,8.23419431224621,4.81669393965334,10.4964206478841,4.28932916599759,6.7881981880734,7.56885826217667,12.0752064312862,0,9.05610903679429,4.5683059055228
"1:10095461-10105744",0,5.86261510752005,0,4.18557028642784,0,0,3.33586465776436,0,0,3.11383799990432,2.96423266826937,2.11911183327363,7.21404588772003,3.26183334610543,0,7.62525151182024,4.65011321631897,3.15161342012384,2.31611944208415,3.04618982156502,2.4739049578086,0,0,2.26319968806389,3.00705615655775,0,2.33854815320598,4.05904937051838,4.2321654583363,3.16858782696511,4.16582099365985,4.40515170945104,12.1942332152938,4.72033511130843,0,0,4.24704061997261,5.16263374784955,2.6482540668408,3.12947981007478,1.86785027270801,5.20703157771945,3.44592436601513,5.0319386906708,5.17886708647266,4.41601109895356,6.18307538797024,2.13226030502868,3.47765913438542,0,2.24254350982403,2.57727084836603,3.91979764568883,2.78704996864244,2.21372438568772,0,2.23491589178545,0,4.10747523550531,0,9.24779616735596,0,2.38359061730656,2.73297085287537,2.20825730718773,7.79095292425082,3.27284650208242,6.74557710072384,2.71675000099775,1.41858160789073,3.06954303628602,7.43311730672418,0,2.32519364376507,5.11618724602043,1.90019868744143,0,0,4.28932916599759,3.3940990940367,1.68196850270593,3.01880160782155,0,3.01870301226476,3.04553727034853
"1:103565435-103575540",4.71346736728374,16.8550184341202,7.61748218489068,4.18557028642784,3.39740519455014,0,29.5462298259129,0,26.2696377526105,3.11383799990432,5.0815417170332,14.1274122218242,7.21404588772003,4.34911112814057,5.50852592852433,7.11690141103222,10.2302490759017,6.30322684024769,28.5654731190378,7.31085557175606,5.7724449015534,0,0,5.09219929814375,5.15495341124185,7.53912240411017,0,6.37850615367174,5.64288727778174,20.0677229041123,8.3316419873197,11.7470712252028,19.8156289748525,0,1.90580129056372,14.6765738794771,7.07840103328769,5.16263374784955,21.7156833480945,9.38843943022433,2.80177540906201,0,0.362728880633172,2.34823805564637,37.5467863769268,13.2480332968607,29.5413601869689,2.13226030502868,5.96170137323215,18.1127138932442,2.24254350982403,1.93295313627453,6.27167623310213,6.50311659349902,7.52666291133824,0,17.8793271342836,0,18.0728910362233,6.66428517132618,36.9911846694238,0,1.36205178131803,4.64605044988813,2.20825730718773,0,8.18211625520604,0,4.26917857299646,10.6393620591805,0,18.5827932668105,0,3.32170520537867,6.39523405752554,8.86759387472669,15.1381809531962,0,4.28932916599759,38.789703931848,18.0811614040887,13.584607235197,25.5069316898301,3.39604088879786,7.61384317587134
"1:10440347-10442441",0,6.59544199596006,0,0,3.39740519455014,0,1.42965628189901,8.74940481169485,4.56863265262792,4.00350599987699,3.8111562877749,0,14.4280917754401,3.26183334610543,0,1.01670020157603,3.72009057305517,3.93951677515481,2.31611944208415,3.65542778587803,3.2985399437448,0,0,4.52639937612778,3.00705615655775,0,6.43100742131644,2.8993209789417,2.82144363889087,0,2.77721399577323,2.20257585472552,7.62139575955864,0,4.76450322640929,0,4.24704061997261,5.16263374784955,3.70755569357712,0,1.86785027270801,0,2.35773772411562,1.67731289689027,7.12094224389991,1.26171745684387,4.12205025864682,2.13226030502868,1.49042534330804,0,3.73757251637339,4.51022398464056,7.05563576223989,4.18057495296366,2.21372438568772,0,3.72485981964242,0,2.46448514130318,0,0.616519744490397,0,2.2133341446418,2.73297085287537,3.3123859607816,7.14170684722991,2.04552906380151,1.68639427518096,4.65728571599614,3.54645401972682,3.06954303628602,2.78741899002157,3.34842810777947,2.32519364376507,0,1.90019868744143,2.75239653694477,0,4.28932916599759,1.4546138974443,1.26147637702945,4.52820241173232,10.202772675932,2.26402725919857,6.09107454069707
"1:107609931-107642755",0,0,5.07832145659379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29471677161816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1:107683488-107705061",32.9942715709862,10.9924033266001,0,8.37114057285569,5.09610779182521,0,26.6869172621149,21.8735120292371,2.28431632631396,10.676015999672,5.50500352678597,8.47644733309452,0,6.52366669221085,8.2627888927865,13.2171026204884,13.0203170056931,6.30322684024769,5.40427869819634,7.92009353606906,4.123174929681,11.0066402459592,7.65556591277532,5.65799922015972,23.6268698015251,0,12.8620148426329,5.7986419578834,12.6964963750089,6.33717565393021,4.16582099365985,48.4566688039615,9.14567491147036,0,8.57610580753672,0,5.66272082663015,0,3.17790488020896,0,15.8767273180181,10.4140631554389,9.24958645614589,13.7539657545002,7.12094224389991,9.46288092632906,10.3051256466171,2.84301374003824,19.3755294630045,0,14.2027755622189,5.15454169673207,12.5433524662043,7.89664157782024,16.3815604540891,7.3885668303466,3.72485981964242,7.3269388363932,7.39345542390955,0,22.5029706738995,0,8.1723106879082,4.91934753517567,11.0412865359387,3.89547646212541,20.4552906380151,7.16717566951908,5.82160714499518,7.80219884339901,3.68345164354323,24.1576312468536,13.3937124311179,6.31123989021948,10.2323744920409,12.0345916871291,29.5882627721562,10.4964206478841,10.723322914994,11.1520398804063,4.6254133824413,3.01880160782155,20.4055453518641,18.4895559501217,4.5683059055228
"1:107683488-107772843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6942834151733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1:108148279-108161293",0,2.93130755376003,0,0,6.79481038910028,0,5.24207303362971,0,3.42647448947094,1.77933599994533,4.23461809752767,3.53185305545605,0,8.69822225628114,0,5.08350100788016,2.79006792979138,7.87903355030961,1.5440796280561,4.87390371450404,4.9478099156172,0,0,2.82899961007986,3.00705615655775,0,2.33854815320598,1.15972839157668,7.05360909722717,0,8.3316419873197,6.60772756417656,3.04855830382345,0,2.85870193584557,0,0,5.16263374784955,1.58895244010448,0,1.86785027270801,0,9.97504421741223,1.67731289689027,3.23679192904541,6.93944601264131,11.6791423994993,0,1.49042534330804,0,0,1.93295313627453,2.3518785874133,4.18057495296366,1.77097950855017,7.3885668303466,5.21480374749939,5.4952041272949,2.46448514130318,9.99642775698926,0.924779616735596,0,2.55384708997131,2.73297085287537,2.20825730718773,1.9477382310627,2.45463487656181,0.84319713759048,2.32864285799807,2.12787241183609,4.91126885805764,4.64569831670261,0,1.9930231232272,3.83714043451532,3.16699781240239,2.75239653694477,0,0,5.3335842906291,7.56885826217667,7.54700401955387,0,4.52805451839715,0
"1:108650211-108657579",4.71346736728374,2.19848066532002,0,0,0,0,1.42965628189901,0,2.28431632631396,2.66900399991799,0.846923619505534,2.11911183327363,0,0,0,2.03340040315206,2.79006792979138,1.57580671006192,2.31611944208415,1.82771389293901,0,0,5.10371060851688,2.82899961007986,3.43663560749457,0,1.75391111490448,1.15972839157668,2.82144363889087,3.16858782696511,0,2.93676780630069,0,7.08050266696264,1.90580129056372,0,0,0,2.11860325347264,3.12947981007478,2.80177540906201,1.73567719257315,4.53411100791465,1.67731289689027,3.88415031485449,3.15429364210969,0,2.13226030502868,1.49042534330804,0,2.24254350982403,3.22158856045754,3.91979764568883,0.929016656214146,1.32823463141263,3.6942834151733,1.48994392785697,3.6634694181966,0,0,4.62389808367798,0,1.53230825398279,0.546594170575074,2.76032163398467,4.54472253914631,0,0.84319713759048,0,0,1.22781721451441,0,0,1.32868208215147,2.55809362301021,0,0,0,0,1.9394851965924,0.840984251352964,7.54700401955387,0,1.13201362959929,3.04553727034853
"1:108699467-108699655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01880160782155,0,0,0
"1:108991254-108995837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6942834151733,0,0,0,0,0,0,0.340512945329508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9697425982962,0,0,0,0,0
"1:109342014-109345878",0,0,7.61748218489068,0,0,0,0,0,0,0,1.69384723901107,0,7.21404588772003,2.17455556407028,0,0,0,0,0,0,0,0,0,2.26319968806389,0,0,1.75391111490448,2.31945678315336,0,0,4.16582099365985,0,6.09711660764691,0,2.85870193584557,0,0,0,1.05930162673632,3.12947981007478,0,2.60351578885973,0,1.34185031751221,0,1.26171745684387,0,0,0,0,2.99005801309871,0,0,0,3.54195901710035,5.54142512275995,2.23491589178545,0,0,0,0.616519744490397,0,1.36205178131803,0,3.3123859607816,1.9477382310627,1.22731743828091,0,4.65728571599614,2.83716321578146,1.84172582177161,0,0,1.66085260268934,0,0,2.75239653694477,0,0,0,5.88688975947074,0,0,0,0
"11:102362896-102368548",0,2.93130755376003,12.6958036414845,4.18557028642784,6.79481038910028,7.39296086618455,0,0,3.42647448947094,1.334501999959,3.8111562877749,1.41274122218242,14.4280917754401,4.34911112814057,0,1.52505030236405,2.79006792979138,2.36371006509288,4.63223888416829,0,7.42171487342581,0,0,1.13159984403194,3.86621505843139,0,1.75391111490448,6.95837034946008,0,2.1123918846434,2.77721399577323,3.67095975787587,0,0,3.81160258112743,0,5.66272082663015,5.16263374784955,6.35580976041792,0,2.80177540906201,0,2.72046660474879,1.34185031751221,3.23679192904541,1.26171745684387,1.37401675288227,3.5537671750478,3.47765913438542,9.05635694662208,3.73757251637339,5.79885940882358,6.27167623310213,5.57409993728488,4.87019364851298,7.3885668303466,3.72485981964242,0,1.64299009420212,13.3285703426524,2.15781910571639,0,5.27795065260738,4.37275336460059,3.86445028757853,3.24623038510451,7.77301044244574,5.05918282554288,5.4335000019955,2.12787241183609,0,0,0,6.97558093129521,3.83714043451532,5.06719649984382,6.19289220812573,0,4.28932916599759,5.3335842906291,1.68196850270593,3.01880160782155,0,2.64136513573167,7.61384317587134
"1:11070900-11076948",0,1.46565377688001,0,4.18557028642784,0,0,1.90620837586535,8.74940481169485,3.42647448947094,0.889667999972664,2.96423266826937,0,14.4280917754401,3.26183334610543,0,1.01670020157603,0,0,0,1.82771389293901,0,0,7.65556591277532,2.26319968806389,3.43663560749457,0,1.16927407660299,1.15972839157668,2.82144363889087,4.22478376928681,0,2.93676780630069,0,0,4.76450322640929,0,2.83136041331507,0,1.05930162673632,0,0,3.4713543851463,1.2695510822161,3.69008837315859,3.88415031485449,2.52343491368775,4.12205025864682,1.42150687001912,5.4648929254628,0,0,0,0,4.18057495296366,3.0992141399628,3.6942834151733,3.72485981964242,3.6634694181966,1.64299009420212,6.66428517132618,1.23303948898079,0,1.70256472664754,3.00626793816291,1.10412865359387,3.24623038510451,4.50016394036332,1.68639427518096,3.88107142999679,4.25574482367219,1.22781721451441,7.43311730672418,0,2.65736416430294,5.11618724602043,1.26679912496096,3.44049567118096,0,8.57865833199518,1.4546138974443,2.10246062838241,0,0,1.88668938266548,0
"11:107390074-107392895",11.7836684182094,8.06109577284007,7.61748218489068,0,5.09610779182521,9.85728115491274,7.6248335034614,0,3.42647448947094,4.44833999986332,10.5865452438192,7.77007672200331,0,2.17455556407028,11.0170518570487,9.6586519149723,1.86004528652759,9.45484026037153,8.49243795430854,9.74780742900808,11.5448898031068,0,5.10371060851688,6.22379914217569,10.3099068224837,0,14.0312889192359,5.21877776209506,4.2321654583363,6.33717565393021,6.94303498943309,2.20257585472552,3.04855830382345,0,7.62320516225486,14.6765738794771,7.07840103328769,18.0692181174734,4.23720650694528,6.25895962014955,8.40532622718603,6.07487017400603,5.80366209013075,11.0702651194758,0,1.26171745684387,8.93110889373479,7.81828778510515,7.45212671654019,9.05635694662208,13.4552610589442,7.08749483300659,6.27167623310213,6.9676249216061,5.75568340278806,3.6942834151733,8.19469160321333,7.3269388363932,7.39345542390955,9.99642775698926,5.24041782816838,0,9.19384952389673,6.01253587632582,7.17683624836013,12.984921540418,9.40943369348695,10.539964219881,5.82160714499518,13.4765252749619,6.13908607257205,0,0,9.30077457506028,6.39523405752554,10.7677925621681,7.56909047659811,6.99761376525607,15.0126520809916,6.3033268889253,4.6254133824413,4.52820241173232,10.202772675932,6.41474390106262,3.04553727034853
"11:107390074-107418287",4.71346736728374,2.19848066532002,0,8.37114057285569,6.79481038910028,0,8.57793769139407,0,3.42647448947094,2.66900399991799,2.5407708585166,7.0637061109121,0,7.61094447424599,11.0170518570487,6.10020120945619,5.58013585958276,6.30322684024769,3.0881592561122,3.04618982156502,8.24634985936201,22.0132804919185,0,5.65799922015972,3.86621505843139,18.8478060102754,4.67709630641196,5.21877776209506,2.82144363889087,5.28097971160851,4.16582099365985,2.20257585472552,4.57283745573518,4.72033511130843,2.85870193584557,0,5.66272082663015,0,1.58895244010448,12.5179192402991,3.73570054541601,6.07487017400603,3.62728880633172,6.70925158756106,9.71037578713624,6.30858728421937,8.24410051729365,6.39678091508603,3.97446758215477,0,5.98011602619742,1.28863542418302,6.27167623310213,6.50311659349902,2.65646926282526,5.54142512275995,5.95977571142788,0,4.92897028260637,0,7.39823693388477,0,4.25641181661886,4.64605044988813,6.07270759476626,3.24623038510451,6.13658719140453,7.16717566951908,1.55242857199871,5.67432643156292,4.29736025080043,3.71655865336209,10.0452843233384,4.65038728753014,2.55809362301021,17.7351877494534,5.50479307388953,0,4.28932916599759,7.7579407863696,2.52295275405889,7.54700401955387,0,4.52805451839715,7.61384317587134
"1:11073934-11076948",4.71346736728374,2.19848066532002,5.07832145659379,0,0,0,0,0,0,2.22416999993166,4.65807990728044,3.53185305545605,0,5.43638891017571,5.50852592852433,2.03340040315206,0,3.15161342012384,0,2.43695185725202,4.123174929681,0,0,1.69739976604792,2.1478972546841,11.3086836061653,1.75391111490448,3.47918517473004,0,3.16858782696511,2.77721399577323,5.13934366102622,0,0,4.76450322640929,0,0,5.16263374784955,2.11860325347264,0,3.73570054541601,1.73567719257315,3.62728880633172,2.01277547626832,1.94207515742725,1.26171745684387,4.80905863508796,4.97527404506691,1.98723379107738,0,0,2.57727084836603,3.13583811655106,3.25155829674951,3.98470389423789,3.6942834151733,2.23491589178545,0,0,0,0,0,2.55384708997131,1.91307959701276,4.41651461437547,2.59698430808361,2.45463487656181,0,6.59782143099453,4.96503562761755,4.29736025080043,0,0,1.9930231232272,3.83714043451532,3.16699781240239,3.44049567118096,0,0,2.9092277948886,2.94344487973537,0,0,1.50935150613238,0
"11:107442939-107455776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01880160782155,0,0,0
"11:108033802-108052801",0,0,0,0,5.09610779182521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546594170575074,0,0,0.818211625520604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
